,Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_0,Attrition_1,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Over18_Y,OverTime_No,OverTime_Yes
839,42,647,4,4,1,1171,2,45,3,2,1,5155,2253,7,13,3,4,80,0,9,3,4,6,4,1,5,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
840,35,982,1,4,1,1172,4,58,2,1,3,2258,16340,6,12,3,2,80,1,10,2,3,8,0,1,7,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
841,24,477,24,3,1,1173,4,49,3,1,2,3597,6409,8,22,4,4,80,0,6,2,3,4,3,1,2,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
842,28,1485,12,1,1,1175,3,79,3,1,4,2515,22955,1,11,3,4,80,0,1,4,2,1,1,0,0,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
843,26,1384,3,4,1,1177,1,82,4,1,4,4420,13421,1,22,4,2,80,1,8,2,3,8,7,0,7,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
844,30,852,10,3,1,1179,3,72,2,2,3,6578,2706,1,18,3,1,80,1,10,3,3,10,3,1,4,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
845,40,902,26,2,1,1180,3,92,2,2,4,4422,21203,3,13,3,4,80,1,16,3,1,1,1,0,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
846,35,819,2,3,1,1182,3,44,2,3,2,10274,19588,2,18,3,2,80,1,15,2,4,7,7,6,4,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
847,34,669,1,3,1,1184,4,97,2,2,1,5343,25755,0,20,4,3,80,0,14,3,3,13,9,4,9,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
848,35,636,4,4,1,1185,4,47,2,1,4,2376,26537,1,13,3,2,80,1,2,2,4,2,2,2,2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
849,43,1372,9,3,1,1188,1,85,1,2,3,5346,9489,8,13,3,2,80,0,7,2,2,4,3,1,3,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
850,32,862,2,1,1,1190,3,76,3,1,1,2827,14947,1,12,3,3,80,3,1,3,3,1,0,0,0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False
851,56,718,4,4,1,1191,4,92,3,5,1,19943,18575,4,13,3,4,80,1,28,2,3,5,2,4,2,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
852,29,1401,6,1,1,1192,2,54,3,1,4,3131,26342,1,13,3,1,80,1,10,5,3,10,8,0,8,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
853,19,645,9,2,1,1193,3,54,3,1,1,2552,7172,1,25,4,3,80,0,1,4,3,1,1,0,0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
854,45,1457,7,3,1,1195,1,83,3,1,3,4477,20100,4,19,3,3,80,1,7,2,2,3,2,0,2,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
855,37,977,1,3,1,1196,4,56,2,2,4,6474,9961,1,13,3,2,80,1,14,2,2,14,8,3,11,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
856,20,805,3,3,1,1198,1,87,2,1,3,3033,12828,1,12,3,1,80,0,2,2,2,2,2,1,2,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
857,44,1097,10,4,1,1200,3,96,3,1,3,2936,10826,1,11,3,3,80,0,6,4,3,6,4,0,2,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True
858,53,1223,7,2,1,1201,4,50,3,5,3,18606,18640,3,18,3,2,80,1,26,6,3,7,7,4,7,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
859,29,942,15,1,1,1202,2,69,1,1,4,2168,26933,0,18,3,1,80,1,6,2,2,5,4,1,3,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
860,22,1256,3,4,1,1203,3,48,2,1,4,2853,4223,0,11,3,2,80,1,1,5,3,0,0,0,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
861,46,1402,2,3,1,1204,3,69,3,4,1,17048,24097,8,23,4,1,80,0,28,2,3,26,15,15,9,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
862,44,111,17,3,1,1206,4,74,1,1,3,2290,4279,2,13,3,4,80,0,6,3,3,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
863,33,147,2,3,1,1207,2,99,3,1,3,3600,8429,1,13,3,4,80,1,5,2,3,5,4,1,4,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
864,41,906,5,2,1,1210,1,95,2,1,1,2107,20293,6,17,3,1,80,1,5,2,1,1,0,0,0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
865,30,1329,29,4,1,1211,3,61,3,2,1,4115,13192,8,19,3,3,80,3,8,3,3,4,3,0,3,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False
866,40,1184,2,4,1,1212,2,62,3,2,2,4327,25440,5,12,3,4,80,3,5,2,3,0,0,0,0,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
867,50,1421,2,3,1,1215,4,30,3,4,1,17856,9490,2,22,4,3,80,1,32,3,3,2,2,2,2,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
868,28,1179,19,4,1,1216,4,78,2,1,1,3196,12449,1,12,3,3,80,3,6,2,3,6,5,3,3,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
869,46,1450,15,2,1,1217,4,52,3,5,2,19081,10849,5,11,3,1,80,1,25,2,3,4,2,0,3,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
870,35,1361,17,4,1,1218,3,94,3,2,1,8966,21026,3,15,3,4,80,3,15,2,3,7,7,1,7,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
871,24,984,17,2,1,1219,4,97,3,1,2,2210,3372,1,13,3,1,80,1,1,3,1,1,0,0,0,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
872,33,1146,25,3,1,1220,2,82,3,2,3,4539,4905,1,12,3,1,80,1,10,3,2,10,7,0,1,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
873,36,917,6,4,1,1221,3,60,1,1,3,2741,6865,1,14,3,3,80,1,7,4,3,7,7,1,7,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
874,30,853,7,4,1,1224,3,49,3,2,3,3491,11309,1,13,3,1,80,3,10,4,2,10,7,8,9,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
875,44,200,29,4,1,1225,4,32,3,2,4,4541,7744,1,25,4,2,80,0,20,3,3,20,11,13,17,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False
876,20,654,21,3,1,1226,3,43,4,1,4,2678,5050,1,17,3,4,80,0,2,2,3,2,1,2,2,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False
877,46,150,2,4,1,1228,4,60,3,2,4,7379,17433,2,11,3,3,80,1,12,3,2,6,3,1,4,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
878,42,179,2,5,1,1231,4,79,4,2,1,6272,12858,7,16,3,1,80,1,10,3,4,4,3,0,3,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
879,60,696,7,4,1,1233,2,52,4,2,4,5220,10893,0,18,3,2,80,1,12,3,3,11,7,1,9,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True
880,32,116,13,3,1,1234,3,77,2,1,2,2743,7331,1,20,4,3,80,1,2,2,3,2,2,2,2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
881,32,1316,2,2,1,1235,4,38,3,2,3,4998,2338,4,14,3,4,80,0,10,2,3,8,7,0,7,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True
882,36,363,1,3,1,1237,3,77,1,3,1,10252,4235,2,21,4,3,80,1,17,2,3,7,7,7,7,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True
883,33,117,9,3,1,1238,1,60,3,1,4,2781,6311,0,13,3,2,80,1,15,5,3,14,10,4,10,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
884,40,107,10,3,1,1239,2,84,2,2,2,6852,11591,7,12,3,2,80,1,7,2,4,5,1,1,3,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False
885,25,1356,10,4,1,1240,3,57,3,2,4,4950,20623,0,14,3,2,80,0,5,4,3,4,3,1,1,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
886,30,1465,1,3,1,1241,4,63,3,1,2,3579,9369,0,21,4,1,80,1,12,2,3,11,9,5,7,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
887,42,458,26,5,1,1242,1,60,3,3,1,13191,23281,3,17,3,3,80,0,20,6,3,1,0,0,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
888,35,1212,8,2,1,1243,3,78,2,3,4,10377,13755,4,11,3,2,80,1,16,6,2,13,2,4,12,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
889,27,1103,14,3,1,1244,1,42,3,1,1,2235,14377,1,14,3,4,80,2,9,3,2,9,7,6,8,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True
890,54,966,1,4,1,1245,4,53,3,3,3,10502,9659,7,17,3,1,80,1,33,2,1,5,4,1,4,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
891,44,1117,2,1,1,1246,1,72,4,1,4,2011,19982,1,13,3,4,80,1,10,5,3,10,5,7,7,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
892,19,504,10,3,1,1248,1,96,2,1,2,1859,6148,1,25,4,2,80,0,1,2,4,1,1,0,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True
893,29,1010,1,3,1,1249,1,97,3,1,4,3760,5598,1,15,3,1,80,3,3,5,3,3,2,1,2,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
894,54,685,3,3,1,1250,4,85,3,4,4,17779,23474,3,14,3,1,80,0,36,2,3,10,9,0,9,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
895,31,1332,11,2,1,1251,3,80,3,2,1,6833,17089,1,12,3,4,80,0,6,2,2,6,5,0,1,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
896,31,1062,24,3,1,1252,3,96,2,2,1,6812,17198,1,19,3,2,80,0,10,2,3,10,9,1,8,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
897,59,326,3,3,1,1254,3,48,2,2,4,5171,16490,5,17,3,4,80,0,13,2,3,6,1,0,5,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
898,43,920,3,3,1,1255,3,96,1,5,4,19740,18625,3,14,3,2,80,1,25,2,3,8,7,0,7,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
899,49,1098,4,2,1,1256,1,85,2,5,3,18711,12124,2,13,3,3,80,1,23,2,4,1,0,0,0,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
900,36,469,3,3,1,1257,3,46,3,1,2,3692,9256,1,12,3,3,80,0,12,2,2,11,10,0,7,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
901,48,969,2,2,1,1258,4,76,4,1,2,2559,16620,5,11,3,3,80,0,7,4,2,1,0,0,0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
902,27,1167,4,2,1,1259,1,76,3,1,3,2517,3208,1,11,3,2,80,3,5,2,3,5,3,0,3,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
903,29,1329,7,3,1,1260,3,82,3,2,4,6623,4204,1,11,3,2,80,2,6,2,3,6,0,1,0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
904,48,715,1,3,1,1263,4,76,2,5,4,18265,8733,6,12,3,3,80,0,25,3,4,1,0,0,0,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
905,29,694,1,3,1,1264,4,87,2,4,4,16124,3423,3,14,3,2,80,2,9,2,2,7,7,1,7,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
906,34,1320,20,3,1,1265,3,89,4,1,3,2585,21643,0,17,3,4,80,0,2,5,2,1,0,0,0,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False
